        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2020-03-18 18:53:25 ,        1073.0   ,           1000.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        474   ,                       52   ,                  27.0   ,         0.725   ,            0.850   ,               35.8   ,                  3565   ,
2020-03-18 18:53:26 ,        1086.0   ,           1000.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        1   ,                        474   ,                       52   ,                  27.0   ,         0.725   ,            0.850   ,               35.6   ,                  3595   ,
2020-03-18 18:53:27 ,        1144.0   ,            420.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        475   ,                       52   ,                  20.0   ,         0.725   ,            0.675   ,               35.5   ,                  3567   ,
2020-03-18 18:53:28 ,        1067.0   ,           1000.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        1   ,                        476   ,                       52   ,                  27.0   ,         0.725   ,            0.850   ,               35.5   ,                  3554   ,
2020-03-18 18:53:29 ,         949.0   ,           1000.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        485   ,                       52   ,                  26.0   ,         1.143   ,            0.850   ,               35.5   ,                  3548   ,
2020-03-18 18:53:30 ,         865.0   ,            278.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        1   ,                        485   ,                       52   ,                  13.0   ,         0.725   ,            0.675   ,               35.5   ,                  3547   ,
2020-03-18 18:53:31 ,         795.0   ,            272.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        485   ,                       52   ,                  12.0   ,         0.725   ,            0.675   ,               35.3   ,                  3547   ,
2020-03-18 18:53:32 ,         792.0   ,            296.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        485   ,                       52   ,                  12.0   ,         0.725   ,            0.675   ,               35.3   ,                  3547   ,
2020-03-18 18:53:33 ,        1061.0   ,            358.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        485   ,                       52   ,                  18.0   ,         1.143   ,            0.675   ,               35.3   ,                  3547   ,
2020-03-18 18:53:34 ,         792.0   ,            272.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        485   ,                       52   ,                  12.0   ,         0.725   ,            0.675   ,               35.3   ,                  3546   ,
2020-03-18 18:53:35 ,         792.0   ,            278.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        485   ,                       52   ,                  12.0   ,         0.725   ,            0.675   ,               35.3   ,                  3546   ,
2020-03-18 18:53:36 ,         840.0   ,            242.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        1   ,                        485   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.3   ,                  3554   ,
2020-03-18 18:53:37 ,         790.0   ,            226.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        474   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.3   ,                  3553   ,
2020-03-18 18:53:38 ,         801.0   ,            222.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        477   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.5   ,                  3553   ,
2020-03-18 18:53:39 ,         924.0   ,            308.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        1   ,                        479   ,                       52   ,                  15.0   ,         0.725   ,            0.675   ,               35.5   ,                  3550   ,
2020-03-18 18:53:40 ,         854.0   ,            226.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        479   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.5   ,                  3547   ,
2020-03-18 18:53:41 ,         792.0   ,            228.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  52.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        480   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.5   ,                  3551   ,
2020-03-18 18:53:42 ,         919.0   ,            988.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        454   ,                       52   ,                  25.0   ,         0.725   ,            0.850   ,               35.5   ,                  3545   ,
2020-03-18 18:53:43 ,         846.0   ,            202.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        1   ,                        454   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.4   ,                  3542   ,
2020-03-18 18:53:44 ,         836.0   ,            200.0   ,           0.0   ,           0.0   ,               50.0   ,                          50.0   ,                  52.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        454   ,                       52   ,                  10.0   ,         0.725   ,            0.675   ,               35.3   ,                  3538   ,
2020-03-18 18:53:45 ,         900.0   ,            200.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  52.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        1   ,                        454   ,                       52   ,                  12.0   ,         0.725   ,            0.675   ,               35.3   ,                  3535   ,
2020-03-18 18:53:46 ,         853.0   ,            200.0   ,           0.0   ,           0.0   ,               50.0   ,                          50.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        454   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.3   ,                  3530   ,
2020-03-18 18:53:47 ,         846.0   ,            200.0   ,           0.0   ,           0.0   ,               50.0   ,                          50.0   ,                  52.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        446   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.3   ,                  3528   ,
2020-03-18 18:53:48 ,         885.0   ,            200.0   ,           0.0   ,           0.0   ,               50.0   ,                          50.0   ,                  52.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        446   ,                       52   ,                  12.0   ,         0.725   ,            0.675   ,               35.3   ,                  3525   ,
2020-03-18 18:53:49 ,         841.0   ,            200.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  52.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        447   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.3   ,                  3525   ,
2020-03-18 18:53:50 ,         790.0   ,            200.0   ,           0.0   ,           0.0   ,               50.0   ,                          50.0   ,                  50.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        447   ,                       52   ,                  10.0   ,         0.725   ,            0.675   ,               35.3   ,                  3528   ,
2020-03-18 18:53:51 ,         852.0   ,            200.0   ,           0.0   ,           0.0   ,               50.0   ,                          50.0   ,                  52.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        1   ,                        447   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.3   ,                  3528   ,
2020-03-18 18:53:52 ,         863.0   ,            200.0   ,           0.0   ,           0.0   ,               50.0   ,                          50.0   ,                  50.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        447   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.3   ,                  3529   ,
2020-03-18 18:53:53 ,         892.0   ,            200.0   ,           0.0   ,           0.0   ,               50.0   ,                          50.0   ,                  52.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        390   ,                       52   ,                  11.0   ,         0.725   ,            0.675   ,               35.3   ,                  3530   ,
2020-03-18 18:53:54 ,         937.0   ,           1216.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        431   ,                       53   ,                  28.0   ,         0.725   ,            0.850   ,               35.4   ,                  3532   ,
2020-03-18 18:53:55 ,        1125.0   ,           1000.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        1   ,                        436   ,                       53   ,                  30.0   ,         0.725   ,            0.850   ,               35.4   ,                  3532   ,
2020-03-18 18:53:56 ,         792.0   ,            258.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        436   ,                       53   ,                  12.0   ,         0.725   ,            0.675   ,               35.1   ,                  3533   ,
2020-03-18 18:53:57 ,         946.0   ,           1000.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        0   ,                        436   ,                       53   ,                  25.0   ,         0.725   ,            0.850   ,               35.1   ,                  3532   ,
2020-03-18 18:53:58 ,         919.0   ,            976.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        436   ,                       53   ,                  24.0   ,         0.725   ,            0.850   ,               35.1   ,                  3532   ,
2020-03-18 18:53:59 ,        1093.0   ,            622.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        3   ,                        436   ,                       53   ,                  21.0   ,         0.725   ,            0.850   ,               35.1   ,                  3533   ,
2020-03-18 18:54:00 ,        1251.0   ,           1000.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        1   ,                        436   ,                       53   ,                  30.0   ,         0.725   ,            0.850   ,               35.1   ,                  3532   ,
2020-03-18 18:54:01 ,        1026.0   ,            554.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        3   ,                        436   ,                       53   ,                  21.0   ,         0.725   ,            0.850   ,               35.1   ,                  3532   ,
2020-03-18 18:54:02 ,        1064.0   ,            252.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        2   ,                        436   ,                       53   ,                  19.0   ,         0.725   ,            0.675   ,               35.1   ,                  3533   ,
        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2020-03-18 18:54:03 ,         935.0   ,            882.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        0   ,                        436   ,                       53   ,                  24.0   ,         0.725   ,            0.850   ,               35.8   ,                  3550   ,
        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2020-03-18 18:54:05 ,        1653.0   ,            988.0   ,           0.0   ,           0.0   ,               52.0   ,                          53.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         22   ,                        0   ,                        436   ,                       53   ,                  37.0   ,         1.143   ,            0.850   ,               35.8   ,                  3552   ,
2020-03-18 18:54:06 ,         843.0   ,            818.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        1   ,                        436   ,                       53   ,                  20.0   ,         0.725   ,            0.850   ,               35.4   ,                  3549   ,
2020-03-18 18:54:07 ,         802.0   ,            542.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        436   ,                       53   ,                  18.0   ,         0.725   ,            0.675   ,               35.3   ,                  3547   ,
2020-03-18 18:54:08 ,         881.0   ,            996.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        436   ,                       53   ,                  24.0   ,         1.143   ,            0.675   ,               35.3   ,                  3545   ,
2020-03-18 18:54:09 ,         847.0   ,            862.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        436   ,                       53   ,                  21.0   ,         1.143   ,            0.850   ,               35.3   ,                  3544   ,
2020-03-18 18:54:10 ,         842.0   ,            838.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        436   ,                       53   ,                  21.0   ,         0.725   ,            0.850   ,               35.1   ,                  3543   ,
2020-03-18 18:54:11 ,         977.0   ,            968.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        0   ,                        436   ,                       53   ,                  24.0   ,         1.143   ,            0.850   ,               35.1   ,                  3540   ,
2020-03-18 18:54:12 ,         831.0   ,            202.0   ,           0.0   ,           0.0   ,               50.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        436   ,                       53   ,                  10.0   ,         0.725   ,            0.675   ,               35.1   ,                  3538   ,
2020-03-18 18:54:13 ,         847.0   ,            798.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        436   ,                       53   ,                  19.0   ,         0.725   ,            0.850   ,               35.3   ,                  3549   ,
2020-03-18 18:54:14 ,        1249.0   ,            672.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        1   ,                        436   ,                       53   ,                  26.0   ,         1.143   ,            0.675   ,               35.3   ,                  3549   ,
2020-03-18 18:54:15 ,         900.0   ,            854.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        1   ,                        436   ,                       53   ,                  22.0   ,         0.725   ,            0.850   ,               36.1   ,                  3565   ,
2020-03-18 18:54:16 ,         853.0   ,            798.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        436   ,                       53   ,                  19.0   ,         0.725   ,            0.850   ,               35.9   ,                  3410   ,
2020-03-18 18:54:17 ,         922.0   ,            858.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        2   ,                        436   ,                       53   ,                  22.0   ,         0.725   ,            0.850   ,               35.5   ,                  3407   ,
2020-03-18 18:54:18 ,         873.0   ,            746.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        436   ,                       53   ,                  18.0   ,         0.725   ,            0.850   ,               35.3   ,                  3400   ,
2020-03-18 18:54:19 ,         903.0   ,            808.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        1   ,                        436   ,                       53   ,                  22.0   ,         0.725   ,            0.850   ,               35.1   ,                  3393   ,
2020-03-18 18:54:20 ,        1254.0   ,           1000.0   ,           0.0   ,           0.0   ,               52.0   ,                          53.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        1   ,                        436   ,                       53   ,                  28.0   ,         0.725   ,            0.850   ,               35.1   ,                  3385   ,
2020-03-18 18:54:21 ,         922.0   ,            988.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        0   ,                        436   ,                       53   ,                  26.0   ,         0.725   ,            0.850   ,               35.1   ,                  3393   ,
2020-03-18 18:54:22 ,         846.0   ,            776.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        436   ,                       53   ,                  23.0   ,         0.725   ,            0.675   ,               35.1   ,                  3386   ,
2020-03-18 18:54:23 ,        1034.0   ,            842.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        1   ,                        436   ,                       53   ,                  24.0   ,         0.725   ,            0.850   ,               35.1   ,                  3386   ,
2020-03-18 18:54:24 ,         877.0   ,            960.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  56.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        0   ,                        436   ,                       53   ,                  24.0   ,         0.725   ,            0.850   ,               35.1   ,                  3388   ,
2020-03-18 18:54:25 ,        1029.0   ,            804.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          5   ,                        1   ,                        436   ,                       53   ,                  22.0   ,         0.725   ,            0.850   ,               35.1   ,                  3383   ,
2020-03-18 18:54:26 ,         985.0   ,           1000.0   ,           0.0   ,           0.0   ,               52.0   ,                          53.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        436   ,                       53   ,                  24.0   ,         0.725   ,            0.850   ,               35.1   ,                  3389   ,
2020-03-18 18:54:27 ,         881.0   ,            914.0   ,           0.0   ,           0.0   ,               51.0   ,                          51.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        436   ,                       53   ,                  21.0   ,         0.725   ,            0.675   ,               35.0   ,                  3390   ,
2020-03-18 18:54:28 ,         954.0   ,            780.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        2   ,                        436   ,                       53   ,                  21.0   ,         0.725   ,            0.850   ,               35.0   ,                  3385   ,
2020-03-18 18:54:29 ,        1039.0   ,           1000.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        0   ,                        436   ,                       53   ,                  27.0   ,         0.725   ,            0.850   ,               35.0   ,                  3384   ,
2020-03-18 18:54:30 ,         890.0   ,            942.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        0   ,                        436   ,                       52   ,                  23.0   ,         0.725   ,            0.850   ,               35.0   ,                  3380   ,
2020-03-18 18:54:31 ,         892.0   ,           1000.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        0   ,                        436   ,                       52   ,                  25.0   ,         0.725   ,            0.850   ,               35.0   ,                  3379   ,
2020-03-18 18:54:32 ,        1407.0   ,            990.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  56.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         10   ,                        1   ,                        436   ,                       52   ,                  30.0   ,         0.725   ,            0.850   ,               35.0   ,                  3374   ,
2020-03-18 18:54:33 ,        1074.0   ,           1000.0   ,           0.0   ,           0.0   ,               52.0   ,                          53.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        436   ,                       52   ,                  27.0   ,         0.725   ,            0.850   ,               35.0   ,                  3371   ,
2020-03-18 18:54:34 ,         961.0   ,            976.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          2   ,                        0   ,                        436   ,                       52   ,                  24.0   ,         0.725   ,            0.850   ,               35.0   ,                  3376   ,
2020-03-18 18:54:35 ,        1174.0   ,            900.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   47.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          6   ,                        1   ,                        436   ,                       52   ,                  27.0   ,         0.725   ,            0.850   ,               35.0   ,                  3372   ,
2020-03-18 18:54:36 ,        1084.0   ,           1000.0   ,           0.0   ,           0.0   ,               52.0   ,                          53.0   ,                  56.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        436   ,                       52   ,                  26.0   ,         1.143   ,            0.850   ,               35.0   ,                  3376   ,
2020-03-18 18:54:37 ,        1116.0   ,            280.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        3   ,                        436   ,                       52   ,                  17.0   ,         0.725   ,            0.675   ,               35.0   ,                  3374   ,
2020-03-18 18:54:38 ,        1062.0   ,           1000.0   ,           0.0   ,           0.0   ,               52.0   ,                          53.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        0   ,                        436   ,                       52   ,                  26.0   ,         1.143   ,            0.850   ,               35.0   ,                  3375   ,
2020-03-18 18:54:39 ,        1095.0   ,            560.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         15   ,                        5   ,                        436   ,                       52   ,                  25.0   ,         1.143   ,            0.850   ,               35.0   ,                  3372   ,
2020-03-18 18:54:40 ,         872.0   ,            834.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        436   ,                       52   ,                  20.0   ,         0.725   ,            0.850   ,               35.0   ,                  3374   ,
2020-03-18 18:54:41 ,        1010.0   ,            888.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  56.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        1   ,                        436   ,                       52   ,                  24.0   ,         0.725   ,            0.850   ,               35.0   ,                  3373   ,
2020-03-18 18:54:42 ,         875.0   ,            264.0   ,           0.0   ,           0.0   ,               51.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          8   ,                        4   ,                        436   ,                       52   ,                  12.0   ,         1.143   ,            0.850   ,               35.0   ,                  3371   ,
2020-03-18 18:54:43 ,         872.0   ,            270.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  56.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          8   ,                        4   ,                        436   ,                       52   ,                  12.0   ,         1.143   ,            0.850   ,               35.0   ,                  3371   ,
2020-03-18 18:54:44 ,        1060.0   ,            968.0   ,           0.0   ,           0.0   ,               52.0   ,                          53.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        1   ,                        436   ,                       52   ,                  25.0   ,         0.725   ,            0.850   ,               35.0   ,                  3373   ,
2020-03-18 18:54:45 ,         868.0   ,            906.0   ,           0.0   ,           0.0   ,               52.0   ,                          53.0   ,                  56.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        1   ,                        436   ,                       52   ,                  22.0   ,         1.143   ,            0.850   ,               35.0   ,                  3373   ,
2020-03-18 18:54:46 ,         864.0   ,            620.0   ,           0.0   ,           0.0   ,               52.0   ,                          52.0   ,                  54.0   ,                   48.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        0   ,                        436   ,                       52   ,                  21.0   ,         0.725   ,            0.675   ,               35.0   ,                  3374   ,
